"block","interEventInt","eventType","lag","studiedX","studiedY","image","lure","targetLeft","respLeft","tafcACC","tafcRT","recalledX","recalledY","recallError","recallRT","pNum","group","ID","delay","recallMissed","notMoved","outBounds","fullObs"
1,2,"study",0,-224.444112543,145.592539291,"8031659.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
1,2,"test1",0,-224.444112543,145.592539291,"8031659.thl.png","Acamcorde.png",0,0,1,1.52669027215,-231,154,10.6613815208,2.78882897971,42,2,242,"short",0,0,0,1
1,2,"study",23,-335.97034343,-200.561644973,"ACOOKCUTT.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
1,2,"study",10,-58.3099718831,-265.1147399,"Acandlehold17.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
1,2,"study",24,82.5866920352,415.433420793,"8248429.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
1,2,"study",0,-125.275748356,-354.822159137,"Achildsplaype.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
1,2,"test1",0,-125.275748356,-354.822159137,"Achildsplaype.png","Anotepad9.png",0,0,1,1.66829169495,-173,-322,57.9214841438,3.11139790993,42,2,242,"short",0,0,0,1
1,2,"study",23,-279.494034808,-174.727320678,"ABABYDOLL.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
1,2,"study",12,192.33260094,134.005490689,"APUTTER.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
1,2,"study",24,100.708790763,-353.984663001,"AARCHERY.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
1,2,"study",25,-127.468810235,-157.666710362,"Ablackleather.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
1,2,"study",11,-202.134838547,354.397952182,"Aconchshe.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
1,2,"study",25,245.428771551,-139.276120876,"A100FRAN3.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
1,2,"test1",10,-58.3099718831,-265.1147399,"Acandlehold17.png","Aboxofchocola.png",0,0,1,1.62908549653,-98,-329,75.2105364289,4.80016086064,42,2,242,"medium",0,0,0,1
1,2,"study",1,-345.471324888,214.293268908,"26374055.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
1,2,"study",2,-210.276984861,-342.307164093,"ACHEESEGR.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
1,2,"test1",1,-345.471324888,214.293268908,"26374055.thl.png","26377133.thl.png",0,0,1,1.68156612711,-341,150,64.4485622268,3.35702729877,42,2,242,"short",0,0,0,1
1,2,"test1",2,-210.276984861,-342.307164093,"ACHEESEGR.png","AMAKEUPMI.png",1,1,1,1.45782928681,-242,-298,54.4928846686,3.34229818778,42,2,242,"short",0,0,0,1
1,2,"test1",12,192.33260094,134.005490689,"APUTTER.png","AFLOURBA2.png",0,0,1,1.86718515214,199,241,107.202048641,3.00741026737,42,2,242,"medium",0,0,0,1
1,2,"test1",11,-202.134838547,354.397952182,"Aconchshe.png","22875816.thl.png",1,1,1,1.83625967428,-237,280,82.1622466348,3.08840259537,42,2,242,"medium",0,0,0,1
1,2,"test1",23,-335.97034343,-200.561644973,"ACOOKCUTT.png","Agrater10.png",0,0,1,1.629646766,-297,-180,44.0621028894,3.68066752981,42,2,242,"long",0,0,0,1
1,2,"study",12,-42.0756420908,315.246898792,"26391514.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
1,2,"test1",24,82.5866920352,415.433420793,"8248429.thl.png","gameboy.png",1,1,1,1.9598923265,160,381,84.7259152654,3.90773642529,42,2,242,"long",0,0,0,1
1,2,"study",11,133.742417137,253.721165896,"ADRESS2.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
1,2,"test1",23,-279.494034808,-174.727320678,"ABABYDOLL.png","Abicyclerepa3.png",0,0,1,1.51230735146,-336,-73,116.367400395,5.37853272259,42,2,242,"long",0,0,0,1
1,2,"study",10,34.381488061,179.362975352,"8254014.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
1,2,"test1",24,100.708790763,-353.984663001,"AARCHERY.png","Acampingcoffe.png",1,1,1,2.40258970251,189,-282,113.917203863,3.80666110292,42,2,242,"long",0,0,0,1
1,2,"test1",25,-127.468810235,-157.666710362,"Ablackleather.png","AMASCARA.png",1,1,1,2.17116746213,-164,-153,36.8280601074,5.53359742835,42,2,242,"long",0,0,0,1
1,2,"test1",25,245.428771551,-139.276120876,"A100FRAN3.png","ACHAIR.png",0,0,1,2.01205389993,209,-114,44.3388958282,3.40306314174,42,2,242,"long",0,0,0,1
1,2,"test1",12,-42.0756420908,315.246898792,"26391514.thl.png","Aframe196.png",0,0,1,1.8630158524,-121,260,96.3393694057,3.04750493681,42,2,242,"medium",0,0,0,1
1,2,"test1",11,133.742417137,253.721165896,"ADRESS2.png","ACOMPACT.png",1,1,1,1.51080974704,177,227,50.8452473884,3.09006848652,42,2,242,"medium",0,0,0,1
1,2,"test1",10,34.381488061,179.362975352,"8254014.thl.png","Alighter12.png",1,1,1,2.46488238964,69,304,129.355437775,3.44803576777,42,2,242,"medium",0,0,0,1
1,2,"study",1,282.495086851,81.6645157398,"Acomputerbag.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
1,2,"study",2,279.085431547,214.706564896,"9815480.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
1,2,"test1",1,282.495086851,81.6645157398,"Acomputerbag.png","Atoyboxwithb2.png",1,1,1,2.15539692342,311,94,31.0595274527,4.12472247053,42,2,242,"short",0,0,0,1
1,2,"test1",2,279.085431547,214.706564896,"9815480.thl.png","ALUNCHBO3.png",1,1,1,1.61292856932,211,262,82.8993063476,2.9995483649,42,2,242,"short",0,0,0,1
1,2,"study",24,414.447591815,67.1492050747,"Aabacus.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
1,2,"study",11,-238.164797851,-222.075252125,"AWALKER11.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
1,2,"study",25,-132.282471901,165.17407013,"Acannedaspa10.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
1,2,"study",12,-31.5344764413,-156.197995249,"26421368.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
1,2,"study",0,-178.820469307,87.6083819369,"Apinkshoe.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
1,2,"test1",0,-178.820469307,87.6083819369,"Apinkshoe.png","26424075.thl.png",1,1,1,1.62885446521,-165,100,18.5622619871,3.02078932384,42,2,242,"short",0,0,0,1
1,2,"study",23,-125.374866688,296.041155612,"AFIRSTA15.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
1,2,"study",0,156.91619483,-169.91049995,"ANAPKIN4.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
1,2,"test1",0,156.91619483,-169.91049995,"ANAPKIN4.png","Aclamp62.png",1,1,1,1.39169501793,164,-153,18.3342658498,2.93410250964,42,2,242,"short",0,0,0,1
1,2,"study",24,47.1027920838,-332.939846061,"AGLASSCAS.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
1,2,"study",25,54.8938306972,-135.363188714,"ADOGTOY.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
1,2,"test1",11,-238.164797851,-222.075252125,"AWALKER11.png","Acamerabag.png",1,1,1,2.13927731011,-187,-262,64.8985518486,3.33626082912,42,2,242,"medium",0,0,0,1
1,2,"study",2,236.940676845,52.7892717826,"AANTIRO13.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
1,2,"test1",12,-31.5344764413,-156.197995249,"26421368.thl.png","8021822.thl.png",0,0,1,1.48758220486,-29,-159,3.77820082261,2.96278470429,42,2,242,"medium",0,0,0,1
1,2,"test1",2,236.940676845,52.7892717826,"AANTIRO13.png","ALOOFA.png",1,1,1,1.73459990975,167,173,139.076660357,2.64234493906,42,2,242,"short",0,0,0,1
1,2,"study",23,252.870435536,-331.305609769,"ASUNBOX5.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
1,2,"study",1,-289.176720938,-78.8122965037,"26421740.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
1,2,"study",10,238.7966361,-215.898352063,"Acompass20.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
1,2,"test1",1,-289.176720938,-78.8122965037,"26421740.thl.png","Abandleaders2.png",1,1,1,3.30862365989,-252,-93,39.7919528321,5.34653854556,42,2,242,"short",0,0,0,1
1,2,"test1",24,414.447591815,67.1492050747,"Aabacus.png","ACUTLERY5.png",0,0,1,2.07727806503,341,194,146.579919896,4.72393758269,42,2,242,"long",0,0,0,1
1,2,"study",12,172.431999348,-30.6685263659,"26387690.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
1,2,"test1",25,-132.282471901,165.17407013,"Acannedaspa10.png","ASAFE.png",0,0,1,1.52843395108,-144,136,31.4392562365,2.69361643586,42,2,242,"long",0,0,0,1
1,2,"study",11,-258.76852581,-308.722141146,"26421357.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
1,2,"test1",23,-125.374866688,296.041155612,"AFIRSTA15.png","ABLLIGHTB.png",0,0,1,2.14682274545,-174,279,51.524795722,6.00978128752,42,2,242,"long",0,0,0,1
1,2,"test1",10,238.7966361,-215.898352063,"Acompass20.png","26424443.thl.png",0,0,1,1.74035857199,328,-206,89.7508635312,3.63587276265,42,2,242,"medium",0,0,0,1
1,2,"study",10,-395.140277703,15.9954056556,"311-863-217.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
1,2,"test1",24,47.1027920838,-332.939846061,"AGLASSCAS.png","26373844.thl.png",1,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
1,2,"test1",25,54.8938306972,-135.363188714,"ADOGTOY.png","22910996.thl.png",1,1,1,1.60119849304,66,-131,11.9324939697,2.58400380146,42,2,242,"long",0,0,0,1
1,2,"test1",12,172.431999348,-30.6685263659,"26387690.thl.png","26772987.thl.png",0,0,1,1.61877137795,200,-28,27.6968534842,3.38530423911,42,2,242,"medium",0,0,0,1
1,2,"test1",11,-258.76852581,-308.722141146,"26421357.thl.png","Aglass58.png",0,0,1,1.40347066661,-261,-299,9.97494388529,2.34090820607,42,2,242,"medium",0,0,0,1
1,2,"test1",23,252.870435536,-331.305609769,"ASUNBOX5.png","Acane116.png",0,0,1,1.60427524103,181,-357,76.3253640245,2.73974329093,42,2,242,"long",0,0,0,1
1,2,"test1",10,-395.140277703,15.9954056556,"311-863-217.png","Aadjustablec2.png",1,1,1,2.27763218898,-380,112,97.1911011573,3.3186287093,42,2,242,"medium",0,0,0,1
1,2,"study",1,-161.185903937,-197.985366607,"AHARMONS2.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
1,2,"study",2,129.359330301,-228.709131482,"ACLARINE5.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
1,2,"test1",1,-161.185903937,-197.985366607,"AHARMONS2.png","Aelectronicg9.png",1,1,1,1.80929703638,-127,-160,51.1034646993,2.7654673853,42,2,242,"short",0,0,0,1
1,2,"test1",2,129.359330301,-228.709131482,"ACLARINE5.png","Aclock213.png",1,1,1,1.61770961061,177,-157,86.0920028065,3.690842601,42,2,242,"short",0,0,0,1
2,0,"study",10,-98.0963678751,-268.239875919,"8020414.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"study",2,-235.440687058,229.991927067,"ACAMLENSE.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
2,0,"study",25,277.422489962,234.73906239,"26688546.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"study",12,6.59856257606,-331.469223515,"Aantiquecigar.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"test1",2,-235.440687058,229.991927067,"ACAMLENSE.png","Awhistl15.png",1,1,1,1.78473575413,-161,-257,492.64850849,3.00931415753,42,2,242,"short",0,0,0,1
2,0,"study",1,-167.627363846,372.340036208,"Aglasscontai3.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
2,0,"study",24,-227.944611631,-297.990767541,"ASKIPROP2.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"test1",1,-167.627363846,372.340036208,"Aglasscontai3.png","Abicycleglove.png",0,0,1,1.71661895607,-167,334,38.3451686895,2.32552168798,42,2,242,"short",0,0,0,1
2,0,"study",10,199.311272985,-308.068748359,"Acompactdisc2.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"test1",10,-98.0963678751,-268.239875919,"8020414.thl.png","Abottleofwin4.png",1,1,1,2.87144037848,185,-281,283.383793239,4.23966095829,42,2,242,"medium",0,0,0,1
2,0,"study",12,72.9648215373,178.039941212,"DSCN6303-sm.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"study",23,-406.04632521,4.25391826238,"8052266.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"study",24,60.5358418836,295.285534801,"22925624.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"test1",12,6.59856257606,-331.469223515,"Aantiquecigar.png","26377777.thl.png",1,1,1,2.28384262184,-272,-221,299.700864886,2.85627431469,42,2,242,"medium",0,0,0,1
2,0,"study",11,-29.0564444417,-226.583535251,"26426317.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"study",25,219.15287182,122.80326517,"AHUNTVES2.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"study",2,-384.46373084,-151.326073925,"26423873.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
2,0,"test1",10,199.311272985,-308.068748359,"Acompactdisc2.png","ACOFFPOT3.png",1,1,1,1.65646225773,241,-266,59.2260884126,2.76608183933,42,2,242,"medium",0,0,0,1
2,0,"test1",2,-384.46373084,-151.326073925,"26423873.thl.png","Acprmask2.png",0,0,1,2.47583329305,-216,-283,213.817799578,4.10726937326,42,2,242,"short",0,0,0,1
2,0,"study",23,257.338031547,175.148901055,"23041782.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"test1",12,72.9648215373,178.039941212,"DSCN6303-sm.png","26374787.thl.png",1,1,1,2.09179674927,-40,199,114.892884764,5.37871629,42,2,242,"medium",0,0,0,1
2,0,"test1",25,277.422489962,234.73906239,"26688546.thl.png","Abasket110.png",1,1,1,2.42027546698,234,184,66.7829700347,2.17428456107,42,2,242,"long",0,0,0,1
2,0,"test1",11,-29.0564444417,-226.583535251,"26426317.thl.png","8245419.thl.png",0,0,1,1.37215997046,92,-296,139.546796162,3.04854149558,42,2,242,"medium",0,0,0,1
2,0,"test1",24,-227.944611631,-297.990767541,"ASKIPROP2.png","8257947.thl.png",0,0,1,1.63591599185,-206,-274,32.5134265622,2.3634682335,42,2,242,"long",0,0,0,1
2,0,"study",1,202.076691968,-217.577544102,"ABANJO5.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
2,0,"study",11,132.812165712,281.131508523,"22911908.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"test1",1,202.076691968,-217.577544102,"ABANJO5.png","Afirstaidkit3.png",0,0,1,1.52931841649,234,-211,32.5938902575,2.62125003804,42,2,242,"short",0,0,0,1
2,0,"test1",23,-406.04632521,4.25391826238,"8052266.thl.png","ABEERBOT5.png",1,1,1,1.83886898868,-374,19,35.2762510203,1.6348793311,42,2,242,"long",0,0,0,1
2,0,"test1",24,60.5358418836,295.285534801,"22925624.thl.png","corkscrew02.png",1,1,1,2.21695622941,240,169,219.44343314,4.84592874069,42,2,242,"long",0,0,0,1
2,0,"study",0,174.650772632,73.6449983919,"ABIKLIGHT.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
2,0,"test1",0,174.650772632,73.6449983919,"ABIKLIGHT.png","ABPIECE2.png",0,0,1,1.52441147668,144,130,64.1510410607,2.39247023081,42,2,242,"short",0,0,0,1
2,0,"test1",25,219.15287182,122.80326517,"AHUNTVES2.png","ASHAMPO2.png",0,0,1,1.29379688436,199,239,117.931418324,2.18916502269,42,2,242,"long",0,0,0,1
2,0,"test1",11,132.812165712,281.131508523,"22911908.thl.png","26433849.thl.png",0,0,1,1.98895971198,-56,331,195.286713227,2.31845479645,42,2,242,"medium",0,0,0,1
2,0,"test1",23,257.338031547,175.148901055,"23041782.thl.png","26375641.thl.png",0,0,1,1.37711951975,261,204,29.0825707823,2.94385389099,42,2,242,"long",0,0,0,1
2,0,"study",0,-416.268005801,98.7594980739,"AFUNNEL4.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
2,0,"test1",0,-416.268005801,98.7594980739,"AFUNNEL4.png","ABALLYAR4.png",0,0,1,1.48949028738,-409,134,35.9821745358,2.22227800498,42,2,242,"short",0,0,1,0
2,0,"study",25,-349.577596342,-31.527686375,"26424133.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"study",11,-160.070141192,-231.369048275,"26424478.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"study",12,-100.985245134,346.194514245,"AARROWS2.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"study",1,131.145865001,-370.795342085,"Adice10.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
2,0,"study",23,-260.757270094,-35.1005124117,"Adigitalcamer.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"test1",1,131.145865001,-370.795342085,"Adice10.png","AFILEFOL4.png",1,1,1,1.3361720969,182,-292,93.7808561529,2.4361768486,42,2,242,"short",0,0,0,1
2,0,"study",24,-14.308137106,168.809386317,"airbottle1.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"study",10,327.602113742,-37.1719098817,"26424087.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"study",1,-331.877449255,-256.003903848,"ACURLER.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
2,0,"study",23,386.115436242,-154.026239157,"ACONSTHA2.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"test1",1,-331.877449255,-256.003903848,"ACURLER.png","Arecordplaye2.png",0,0,1,2.03023492312,-204,-247,128.194041642,2.14587115077,42,2,242,"short",0,0,0,1
2,0,"test1",11,-160.070141192,-231.369048275,"26424478.thl.png","Ahandbag50.png",1,1,1,2.07336090598,178,-328,351.609102835,3.88631318323,42,2,242,"medium",0,0,0,1
2,0,"test1",12,-100.985245134,346.194514245,"AARROWS2.png","26461587.thl.png",1,1,1,1.51610333053,-187,292,101.664071475,2.64833564917,42,2,242,"medium",0,0,0,1
2,0,"study",24,119.314545074,339.706897846,"AOTOSCOP5.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"study",11,-141.226528791,37.2977696967,"8021410.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"test1",10,327.602113742,-37.1719098817,"26424087.thl.png","26687176.thl.png",1,1,1,1.71560411435,254,47,111.813154684,3.60042825202,42,2,242,"medium",0,0,0,1
2,0,"study",2,258.972470029,-335.802491318,"26442809.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
2,0,"study",25,391.217724324,56.4498913048,"ABOOK23.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"study",12,60.9907096095,-302.194881281,"AKNIFE13.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"test1",2,258.972470029,-335.802491318,"26442809.thl.png","Acalligraphy2.png",0,0,1,1.53603585809,234,-350,28.7261816486,3.44201796362,42,2,242,"short",0,0,0,1
2,0,"test1",25,-349.577596342,-31.527686375,"26424133.thl.png","AANTFRYI2.png",0,0,1,1.80935577815,-377,-166,137.239904379,5.17061436083,42,2,242,"long",0,0,0,1
2,0,"test1",23,-260.757270094,-35.1005124117,"Adigitalcamer.png","26442719.thl.png",0,0,1,3.34018666809,196,266,547.072867503,4.80993123073,42,2,242,"long",0,0,0,1
2,0,"test1",11,-141.226528791,37.2977696967,"8021410.thl.png","Aelectronicor.png",1,1,1,1.21910552587,-161,20,26.2717148303,2.95459962403,42,2,242,"medium",0,0,0,1
2,0,"test1",24,-14.308137106,168.809386317,"airbottle1.png","26432148.thl.png",0,0,1,2.43453907175,383,-37,447.449728246,5.77423410444,42,2,242,"long",0,0,0,1
2,0,"test1",23,386.115436242,-154.026239157,"ACONSTHA2.png","Agraduationh2.png",1,1,1,2.55272472603,260,-216,140.51992845,5.79985438753,42,2,242,"long",0,0,0,1
2,0,"test1",12,60.9907096095,-302.194881281,"AKNIFE13.png","22822309.thl.png",1,1,1,2.5781881446,-216,-245,282.834063816,3.29164176155,42,2,242,"medium",0,0,0,1
2,0,"study",0,-322.611070189,123.41902286,"changepurse03.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
2,0,"test1",0,-322.611070189,123.41902286,"changepurse03.png","Agardeningrak.png",0,0,1,1.40771906264,-325,188,64.625146762,2.0746644442,42,2,242,"short",0,0,0,1
2,0,"study",10,315.520629218,-270.368012024,"excedrin.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"test1",24,119.314545074,339.706897846,"AOTOSCOP5.png","Abooties4.png",0,0,1,2.14552127337,190,336,70.7825870522,2.98127525579,42,2,242,"long",0,0,0,1
2,0,"study",0,-252.441247956,55.2850512759,"AADDBOOK.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
2,0,"test1",0,-252.441247956,55.2850512759,"AADDBOOK.png","AFOODBLEN.png",1,1,1,2.08325919276,-228,111,60.8402014541,2.62623917265,42,2,242,"short",0,0,0,1
2,0,"study",2,52.3875836263,-193.103010901,"Achampagnebo2.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
2,0,"test1",25,391.217724324,56.4498913048,"ABOOK23.png","Adress6.png",1,1,1,2.45345021877,-327,-108,736.804225207,5.14525868744,42,2,242,"long",0,0,0,1
2,0,"test1",2,52.3875836263,-193.103010901,"Achampagnebo2.png","8079436.thl.png",0,0,1,1.94587446516,11,-278,94.448032465,3.30936026201,42,2,242,"short",0,0,0,1
2,0,"test1",10,315.520629218,-270.368012024,"excedrin.png","26421382.thl.png",1,1,1,1.54662725981,273,-323,67.66188046,2.38450308144,42,2,242,"medium",0,0,0,1
2,0,"study",23,-94.1964032441,-408.45106258,"B_makeupbag.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"study",25,-385.868556172,180.635440562,"8055181.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"study",10,51.631030709,-363.011698108,"ACURLRIB2.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"study",1,17.0843682612,403.245605924,"ACUSHIO12.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
2,0,"study",11,-194.547760536,76.8072431481,"AAGATE.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"test1",1,17.0843682612,403.245605924,"ACUSHIO12.png","Asewingpin.png",0,0,1,1.5499512488,24,384,20.4504109913,3.14489228465,42,2,242,"short",0,0,0,1
2,0,"study",11,-49.2422748377,260.545523946,"driverlicencepitt.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"study",2,86.1430739071,393.808308918,"AELECRAZ7.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"short",1,NA,NA,0
2,0,"study",12,-123.544770095,-117.789264763,"Acork6.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"medium",1,NA,NA,0
2,0,"study",24,-294.78039151,-310.268827924,"ACOMB5.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"test1",2,86.1430739071,393.808308918,"AELECRAZ7.png","Aclog6.png",0,0,1,3.45220853528,201,269,169.614938748,4.51083030598,42,2,242,"short",0,0,0,1
2,0,"test1",10,51.631030709,-363.011698108,"ACURLRIB2.png","26428057.thl.png",0,0,1,2.19969278667,161,-370,109.592006128,4.93210675614,42,2,242,"medium",0,0,0,1
2,0,"study",25,-19.1507577713,-145.673644727,"26394018.thl.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"test1",11,-194.547760536,76.8072431481,"AAGATE.png","22869912.thl.png",1,1,1,1.37541935919,-187,92,16.9643316951,3.00187126826,42,2,242,"medium",0,0,0,1
2,0,"study",24,-360.133875432,-200.614706422,"ALACES4.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"test1",11,-49.2422748377,260.545523946,"driverlicencepitt.png","AELEAGEN3.png",1,1,1,1.64137154352,-106,221,69.1757748766,3.04700106755,42,2,242,"medium",0,0,0,1
2,0,"study",23,-178.94318639,-327.143156307,"ADOLL69.png",NA,NA,NA,NA,NA,NA,NA,NA,NA,42,2,242,"long",1,NA,NA,0
2,0,"test1",12,-123.544770095,-117.789264763,"Acork6.png","Abeany2.png",1,1,1,2.04319763929,-160,-225,113.239240273,3.60576158576,42,2,242,"medium",0,0,0,1
